time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-01T13:00:00.0000000Z,2021-08-01T13:15:00.0000000Z,2021-08-01T13:00:05.6686760Z,2021-08-01T13:14:57.2882150Z,8237.5,8272.5,8212.7,8221.1,18.893,122
2021-08-01T13:15:00.0000000Z,2021-08-01T13:30:00.0000000Z,2021-08-01T13:15:40.3480160Z,2021-08-01T13:29:45.2433540Z,8208.4,8231.9,8179.3,8188.3,4.06,55
2021-08-01T13:30:00.0000000Z,2021-08-01T13:45:00.0000000Z,2021-08-01T13:30:05.4440010Z,2021-08-01T13:44:41.0906630Z,8184.5,8218,8169.1,8171.7,8.153,47
2021-08-01T13:45:00.0000000Z,2021-08-01T14:00:00.0000000Z,2021-08-01T13:45:40.6556770Z,2021-08-01T13:59:41.0216720Z,8174.9,8214.7,8174.9,8199.8,5.119,33
2021-08-01T14:00:00.0000000Z,2021-08-01T14:15:00.0000000Z,2021-08-01T14:00:00.9146630Z,2021-08-01T14:14:39.6449080Z,8187.5,8248.3,8152.1,8227.8,33.178,189
2021-08-01T14:15:00.0000000Z,2021-08-01T14:30:00.0000000Z,2021-08-01T14:15:07.3466860Z,2021-08-01T14:29:43.6223250Z,8226.3,8232.5,8191.2,8221.4,23.367,104
2021-08-01T14:30:00.0000000Z,2021-08-01T14:45:00.0000000Z,2021-08-01T14:30:04.5837110Z,2021-08-01T14:44:49.7632320Z,8228.1,8267.2,8195,8248.1,5.479,58
2021-08-01T14:45:00.0000000Z,2021-08-01T15:00:00.0000000Z,2021-08-01T14:45:44.4895860Z,2021-08-01T14:59:43.2680390Z,8246.8,8282.1,8204.5,8260.3,6.783,77
2021-08-01T15:00:00.0000000Z,2021-08-01T15:15:00.0000000Z,2021-08-01T15:00:34.4641710Z,2021-08-01T15:14:41.6538640Z,8239.9,8284.5,8226,8282.9,0.525,35
2021-08-01T15:15:00.0000000Z,2021-08-01T15:30:00.0000000Z,2021-08-01T15:15:25.9791970Z,2021-08-01T15:29:41.1931450Z,8277.5,8343.3,8255.8,8341.1,3.346,68
