time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-22T21:30:00.0000000Z,2021-08-22T21:45:00.0000000Z,2021-08-22T21:30:00.0978130Z,2021-08-22T21:44:59.5387930Z,48399.99,48551.66,48379.72,48531.48,59.93841299,2607
2021-08-22T21:45:00.0000000Z,2021-08-22T22:00:00.0000000Z,2021-08-22T21:45:00.2195360Z,2021-08-22T21:59:59.8032280Z,48531.47,48816.31,48531.46,48734.97,122.100606561,3475
2021-08-22T22:00:00.0000000Z,2021-08-22T22:15:00.0000000Z,2021-08-22T22:00:00.0570000Z,2021-08-22T22:14:59.9987680Z,48688.5,48879,48622.68,48873.25,144.377747959,3611
2021-08-22T22:15:00.0000000Z,2021-08-22T22:30:00.0000000Z,2021-08-22T22:15:00.2986650Z,2021-08-22T22:29:59.5623160Z,48873.24,48993,48808,48853.24,150.567028385,3785
2021-08-22T22:30:00.0000000Z,2021-08-22T22:45:00.0000000Z,2021-08-22T22:30:00.1011140Z,2021-08-22T22:44:59.6294230Z,48853.24,49042.86,48830.61,48967.18,169.388986714,3285
2021-08-22T22:45:00.0000000Z,2021-08-22T23:00:00.0000000Z,2021-08-22T22:45:00.0294980Z,2021-08-22T22:59:59.8344270Z,48967.18,49334.09,48966.63,49301.6,344.354906787,5780
2021-08-22T23:00:00.0000000Z,2021-08-22T23:15:00.0000000Z,2021-08-22T23:00:00.0309580Z,2021-08-22T23:14:59.9571840Z,49295.53,49475,49196,49380.85,343.944401347,5150
2021-08-22T23:15:00.0000000Z,2021-08-22T23:30:00.0000000Z,2021-08-22T23:15:00.7546410Z,2021-08-22T23:29:59.4121260Z,49384.99,49567.1,49342,49450.61,382.661455552,4653
2021-08-22T23:30:00.0000000Z,2021-08-22T23:45:00.0000000Z,2021-08-22T23:30:00.7849720Z,2021-08-22T23:44:59.7280490Z,49448.63,49476.95,49299.6,49346.96,195.254738037,3407
2021-08-22T23:45:00.0000000Z,2021-08-23T00:00:00.0000000Z,2021-08-22T23:45:00.4109860Z,2021-08-22T23:59:59.5840870Z,49346.96,49426.5,49236.33,49284.63,132.463166632,3297
2021-08-23T00:00:00.0000000Z,2021-08-23T00:15:00.0000000Z,2021-08-23T00:00:00.1521840Z,2021-08-23T00:14:59.7633770Z,49284.38,49482.83,49250.8,49423.25,169.862234734,4189
2021-08-23T00:15:00.0000000Z,2021-08-23T00:30:00.0000000Z,2021-08-23T00:15:00.1969140Z,2021-08-23T00:29:59.3194250Z,49417.38,49493.46,49309.87,49331.72,170.270701934,3042
2021-08-23T00:30:00.0000000Z,2021-08-23T00:45:00.0000000Z,2021-08-23T00:30:00.4883040Z,2021-08-23T00:44:59.2785010Z,49331.73,49382.74,49095.5,49224.57,260.851682759,4422
2021-08-23T00:45:00.0000000Z,2021-08-23T01:00:00.0000000Z,2021-08-23T00:45:00.1091330Z,2021-08-23T00:59:59.9161110Z,49224.57,49474.16,49224.57,49457.73,132.15667194,3208
2021-08-23T01:00:00.0000000Z,2021-08-23T01:15:00.0000000Z,2021-08-23T01:00:00.3480000Z,2021-08-23T01:14:59.5290890Z,49464.01,49499.54,49376.78,49401.94,133.822432673,2890
2021-08-23T01:15:00.0000000Z,2021-08-23T01:30:00.0000000Z,2021-08-23T01:15:01.3277670Z,2021-08-23T01:29:59.4894790Z,49401.93,49782,49401.93,49720.51,453.910357085,6728
2021-08-23T01:30:00.0000000Z,2021-08-23T01:45:00.0000000Z,2021-08-23T01:30:00.2036640Z,2021-08-23T01:44:59.3573200Z,49720.52,49982,49720.52,49897.8,846.677441653,9297
2021-08-23T01:45:00.0000000Z,2021-08-23T02:00:00.0000000Z,2021-08-23T01:45:00.3186170Z,2021-08-23T01:59:59.8284770Z,49891.89,49973.479,49830.56,49870.01,236.222653815,4175
2021-08-23T02:00:00.0000000Z,2021-08-23T02:15:00.0000000Z,2021-08-23T02:00:00.0793540Z,2021-08-23T02:14:59.6777220Z,49870,49959.9,49750,49821.65,221.713315216,4273
2021-08-23T02:15:00.0000000Z,2021-08-23T02:30:00.0000000Z,2021-08-23T02:15:00.1931290Z,2021-08-23T02:29:59.7120000Z,49821.66,49936.5,49778.5,49825.5,154.976082891,3187
2021-08-23T02:30:00.0000000Z,2021-08-23T02:45:00.0000000Z,2021-08-23T02:30:00.3320120Z,2021-08-23T02:44:59.8158470Z,49826.74,50135,49650.62,49856.86,916.753532295,9923
2021-08-23T02:45:00.0000000Z,2021-08-23T03:00:00.0000000Z,2021-08-23T02:45:00.0710270Z,2021-08-23T02:59:59.8355830Z,49865.17,50299.75,49865.17,50086.24,657.925706414,8909
2021-08-23T03:00:00.0000000Z,2021-08-23T03:15:00.0000000Z,2021-08-23T03:00:00.0947610Z,2021-08-23T03:14:59.9933150Z,50090.21,50241.15,50090.21,50159.03,317.54380142,5852
2021-08-23T03:15:00.0000000Z,2021-08-23T03:30:00.0000000Z,2021-08-23T03:15:00.1757520Z,2021-08-23T03:29:59.7940730Z,50159.03,50190.1,49876.96,49947.93,468.31459238,6277
2021-08-23T03:30:00.0000000Z,2021-08-23T03:45:00.0000000Z,2021-08-23T03:30:00.3427130Z,2021-08-23T03:44:59.9550000Z,49947.93,50540.19,49947.501,50319.56,504.333827069,7128
2021-08-23T03:45:00.0000000Z,2021-08-23T04:00:00.0000000Z,2021-08-23T03:45:00.0540000Z,2021-08-23T03:59:59.5306520Z,50368.1,50368.1,50152.95,50296.32,340.427150773,5715
2021-08-23T04:00:00.0000000Z,2021-08-23T04:15:00.0000000Z,2021-08-23T04:00:00.2760000Z,2021-08-23T04:14:59.8748060Z,50305.5,50428.5,50231.5,50249,212.270375299,4361
2021-08-23T04:15:00.0000000Z,2021-08-23T04:30:00.0000000Z,2021-08-23T04:15:00.9305220Z,2021-08-23T04:29:59.5608810Z,50248.99,50288.98,50040.3,50199.39,217.483488244,3653
2021-08-23T04:30:00.0000000Z,2021-08-23T04:45:00.0000000Z,2021-08-23T04:30:00.2213150Z,2021-08-23T04:44:59.7907320Z,50200,50332.78,50166.5,50305,201.645506258,4066
2021-08-23T04:45:00.0000000Z,2021-08-23T05:00:00.0000000Z,2021-08-23T04:45:00.7746260Z,2021-08-23T04:59:59.3345920Z,50302.76,50425,50260.1,50338.18,289.132265088,4140
2021-08-23T05:00:00.0000000Z,2021-08-23T05:15:00.0000000Z,2021-08-23T05:00:00.0914440Z,2021-08-23T05:14:59.9140000Z,50332.37,50387.55,50272.7,50313,217.966254793,3394
2021-08-23T05:15:00.0000000Z,2021-08-23T05:30:00.0000000Z,2021-08-23T05:15:00.2900140Z,2021-08-23T05:29:59.4017770Z,50300,50448.92,50300,50399.99,241.794085111,3150
2021-08-23T05:30:00.0000000Z,2021-08-23T05:45:00.0000000Z,2021-08-23T05:30:00.0553450Z,2021-08-23T05:44:59.8620000Z,50399.99,50466.77,50248,50289,140.301233183,2876
2021-08-23T05:45:00.0000000Z,2021-08-23T06:00:00.0000000Z,2021-08-23T05:45:02.3810000Z,2021-08-23T05:59:58.8093650Z,50289,50313.33,50206,50253.53,292.327892275,3071
2021-08-23T06:00:00.0000000Z,2021-08-23T06:15:00.0000000Z,2021-08-23T06:00:00.1424280Z,2021-08-23T06:14:59.5330000Z,50253.53,50417.92,50225.83,50240.87,199.153500861,2940
2021-08-23T06:15:00.0000000Z,2021-08-23T06:30:00.0000000Z,2021-08-23T06:15:00.0608300Z,2021-08-23T06:29:59.8260000Z,50241.36,50269.1,50010,50037.11,205.954004672,2908
2021-08-23T06:30:00.0000000Z,2021-08-23T06:45:00.0000000Z,2021-08-23T06:30:00.0940000Z,2021-08-23T06:44:58.9112830Z,50040.11,50180,50001.05,50122.72,170.752191664,2658
2021-08-23T06:45:00.0000000Z,2021-08-23T07:00:00.0000000Z,2021-08-23T06:45:01.6933600Z,2021-08-23T06:59:58.6800900Z,50121.32,50238,50113,50185.3,150.043190671,2220
2021-08-23T07:00:00.0000000Z,2021-08-23T07:15:00.0000000Z,2021-08-23T07:00:00.0313620Z,2021-08-23T07:14:59.7880000Z,50182.87,50209,50040.5,50086.36,105.935254338,2097
2021-08-23T07:15:00.0000000Z,2021-08-23T07:30:00.0000000Z,2021-08-23T07:15:00.5825140Z,2021-08-23T07:29:59.3958980Z,50080.59,50191.49,50036.5,50062.54,165.68994418,2379
2021-08-23T07:30:00.0000000Z,2021-08-23T07:45:00.0000000Z,2021-08-23T07:30:00.1073400Z,2021-08-23T07:44:59.9543510Z,50062.54,50171.5,50030.5,50086.59,146.680809854,2188
2021-08-23T07:45:00.0000000Z,2021-08-23T08:00:00.0000000Z,2021-08-23T07:45:01.2698300Z,2021-08-23T07:59:58.9926390Z,50086.6,50257.02,50080,50163.41,140.140513117,2175
2021-08-23T08:00:00.0000000Z,2021-08-23T08:15:00.0000000Z,2021-08-23T08:00:01.1969680Z,2021-08-23T08:14:59.7990000Z,50164.56,50295.2,50104.37,50250,189.25021588,2590
2021-08-23T08:15:00.0000000Z,2021-08-23T08:30:00.0000000Z,2021-08-23T08:15:01.0060000Z,2021-08-23T08:29:59.5256000Z,50271.5,50274.95,50185.502,50227.55,82.57769926,1865
2021-08-23T08:30:00.0000000Z,2021-08-23T08:45:00.0000000Z,2021-08-23T08:30:00.2405850Z,2021-08-23T08:44:59.9319970Z,50227.55,50248.64,50131.5,50144.56,140.301624265,2326
2021-08-23T08:45:00.0000000Z,2021-08-23T09:00:00.0000000Z,2021-08-23T08:45:00.0124360Z,2021-08-23T08:59:59.6750450Z,50140.93,50300,50126.5,50275.64,114.584421698,2086
2021-08-23T09:00:00.0000000Z,2021-08-23T09:15:00.0000000Z,2021-08-23T09:00:00.0881260Z,2021-08-23T09:14:55.1794180Z,50275.64,50297.1,50170.5,50212.48,148.835607187,2366
